expense_id,employee_id,dept,date,category,amount,policy_cat_cap,is_weekend,is_card,receipt_available
2379,EMP0013,Finance,2026-01-23,Taxi,1586,1500,False,True,True
2380,EMP0013,Finance,2026-01-24,Hotel,6442,8000,True,True,True
2381,EMP0060,Engineering,2026-02-06,Hotel,11205,8000,False,True,True
2382,EMP0060,Engineering,2026-02-07,Hotel,6425,8000,True,True,True
2383,EMP0060,Engineering,2026-02-05,Hotel,4939,8000,False,True,True
2384,EMP0060,Engineering,2026-02-07,Entertainment,850,1000,True,True,False
2385,EMP0060,Engineering,2026-02-06,Taxi,1611,1500,False,False,True
2386,EMP0059,Finance,2026-02-01,Hotel,5472,8000,True,True,True
2387,EMP0059,Finance,2026-02-03,Hotel,7178,8000,False,True,True
2388,EMP0059,Finance,2026-02-04,Hotel,6340,8000,False,True,True
2389,EMP0059,Finance,2026-02-01,Hotel,6195,8000,True,True,True
2390,EMP0014,Finance,2025-10-25,Taxi,1385,1500,True,True,True
2391,EMP0014,Finance,2025-10-24,Taxi,1797,1500,False,True,True
2392,EMP0014,Finance,2025-10-25,Hotel,8313,8000,True,True,True
2393,EMP0014,Finance,2025-10-26,Entertainment,2336,1000,True,True,True
2394,EMP0014,Finance,2025-10-25,Meals,714,1000,True,True,True
2395,EMP0112,HR,2025-12-23,Entertainment,1309,1000,False,True,False
2396,EMP0112,HR,2025-12-24,Meals,1295,1000,False,True,False
2397,EMP0112,HR,2025-12-22,Taxi,1163,1500,False,True,True
2398,EMP0112,HR,2025-12-22,Taxi,1698,1500,False,True,True
2399,EMP0112,HR,2025-12-25,Entertainment,915,1000,False,True,True
2400,EMP0025,Sales,2026-01-20,Hotel,7390,8000,False,False,True
2401,EMP0025,Sales,2026-01-21,Hotel,7782,8000,False,False,False
2402,EMP0025,Sales,2026-01-19,Hotel,8088,8000,False,True,True
2403,EMP0025,Sales,2026-01-18,Entertainment,954,1000,True,True,True
2404,EMP0025,Sales,2026-01-18,Meals,689,1000,True,True,True
2405,EMP0060,Engineering,2025-12-14,Taxi,1193,1500,True,True,True
2406,EMP0060,Engineering,2025-12-17,Hotel,7260,8000,False,True,True
2407,EMP0111,Finance,2025-11-22,Taxi,1567,1500,True,True,True
2408,EMP0111,Finance,2025-11-22,Hotel,12522,8000,True,True,True
2409,EMP0111,Finance,2025-11-24,Entertainment,615,1000,False,True,True
2410,EMP0111,Finance,2025-11-23,Hotel,6530,8000,True,True,True
2411,EMP0092,Finance,2026-02-07,Entertainment,719,1000,True,False,True
2412,EMP0092,Finance,2026-02-07,Entertainment,2028,1000,True,False,False
2413,EMP0076,HR,2026-02-14,Entertainment,849,1000,True,True,True
2414,EMP0076,HR,2026-02-16,Meals,889,1000,False,True,True
2415,EMP0054,Finance,2025-12-23,Meals,1009,1000,False,True,False
2416,EMP0054,Finance,2025-12-25,Entertainment,820,1000,False,True,True
2417,EMP0054,Finance,2025-12-24,Meals,727,1000,False,True,True
2418,EMP0054,Finance,2025-12-25,Taxi,1866,1500,False,True,True
2419,EMP0029,HR,2025-12-03,Meals,694,1000,False,True,True
2420,EMP0029,HR,2025-12-06,Entertainment,3651,1000,True,True,True
2421,EMP0029,HR,2025-12-05,Taxi,1645,1500,False,True,True
2422,EMP0107,Marketing,2026-01-31,Entertainment,1706,1000,True,False,True
2423,EMP0107,Marketing,2026-02-01,Taxi,1217,1500,True,True,True
2424,EMP0107,Marketing,2026-02-01,Entertainment,1016,1000,True,True,True
2425,EMP0107,Marketing,2026-02-03,Hotel,8040,8000,False,False,False
2426,EMP0063,Sales,2026-02-20,Hotel,7604,8000,False,True,True
2427,EMP0063,Sales,2026-02-20,Meals,737,1000,False,True,True
2428,EMP0063,Sales,2026-02-19,Hotel,10693,8000,False,False,True
2429,EMP0063,Sales,2026-02-18,Entertainment,879,1000,False,True,True
2430,EMP0021,Engineering,2025-10-26,Meals,949,1000,True,True,True
2431,EMP0021,Engineering,2025-10-25,Entertainment,750,1000,True,True,True
2432,EMP0021,Engineering,2025-10-27,Meals,748,1000,False,True,False
2433,EMP0044,Marketing,2026-01-30,Hotel,7200,8000,False,True,True
2434,EMP0044,Marketing,2026-01-29,Entertainment,1015,1000,False,True,True
2435,EMP0044,Marketing,2026-01-29,Meals,1029,1000,False,True,True
2436,EMP0044,Marketing,2026-01-28,Entertainment,818,1000,False,True,True
2437,EMP0097,Sales,2026-01-30,Taxi,1553,1500,False,True,True
2438,EMP0097,Sales,2026-01-31,Meals,1052,1000,True,True,False
2439,EMP0057,HR,2026-01-24,Hotel,8179,8000,True,True,True
2440,EMP0057,HR,2026-01-22,Taxi,1518,1500,False,True,True
2441,EMP0061,Marketing,2025-12-24,Taxi,1670,1500,False,True,True
2442,EMP0061,Marketing,2025-12-26,Entertainment,613,1000,False,True,False
2443,EMP0032,Engineering,2025-12-14,Taxi,1176,1500,True,True,True
2444,EMP0032,Engineering,2025-12-14,Entertainment,823,1000,True,True,True
2445,EMP0032,Engineering,2025-12-16,Hotel,5886,8000,False,True,True
2446,EMP0032,Engineering,2025-12-14,Meals,708,1000,True,False,True
2447,EMP0088,Marketing,2025-12-19,Hotel,8895,8000,False,True,True
2448,EMP0088,Marketing,2025-12-18,Taxi,1310,1500,False,True,True
2449,EMP0088,Marketing,2025-12-16,Taxi,1805,1500,False,True,True
2450,EMP0005,Engineering,2025-10-29,Meals,764,1000,False,True,True
2451,EMP0005,Engineering,2025-10-31,Entertainment,815,1000,False,True,True
2452,EMP0005,Engineering,2025-10-28,Taxi,1486,1500,False,False,True
2453,EMP0005,Engineering,2025-10-31,Hotel,6241,8000,False,False,True
2454,EMP0005,Engineering,2025-10-29,Meals,738,1000,False,False,True
2455,EMP0093,Marketing,2025-10-24,Taxi,1620,1500,False,True,True
2456,EMP0093,Marketing,2025-10-24,Taxi,1565,1500,False,True,True
2457,EMP0080,HR,2025-12-17,Hotel,5614,8000,False,False,True
2458,EMP0080,HR,2025-12-19,Hotel,6835,8000,False,True,True
2459,EMP0050,Engineering,2025-12-29,Taxi,922,1500,False,True,True
2460,EMP0050,Engineering,2026-01-01,Meals,644,1000,False,True,True
2461,EMP0021,Sales,2026-02-14,Meals,891,1000,True,True,True
2462,EMP0021,Sales,2026-02-11,Entertainment,934,1000,False,True,False
2463,EMP0021,Sales,2026-02-11,Taxi,2204,1500,False,True,True
2464,EMP0065,Marketing,2025-10-27,Meals,784,1000,False,True,True
2465,EMP0065,Marketing,2025-10-27,Meals,1332,1000,False,True,True
2466,EMP0075,HR,2026-02-15,Entertainment,1343,1000,True,True,True
2467,EMP0075,HR,2026-02-13,Hotel,8574,8000,False,True,True
2468,EMP0075,HR,2026-02-14,Entertainment,741,1000,True,True,True
2469,EMP0075,HR,2026-02-15,Hotel,6416,8000,True,True,True
2470,EMP0075,HR,2026-02-12,Entertainment,871,1000,False,True,True
2471,EMP0067,Engineering,2025-12-04,Hotel,5968,8000,False,True,True
2472,EMP0067,Engineering,2025-12-01,Taxi,1093,1500,False,True,True
2473,EMP0067,Engineering,2025-12-04,Entertainment,899,1000,False,True,True
2474,EMP0017,Finance,2025-12-20,Meals,821,1000,True,True,True
2475,EMP0017,Finance,2025-12-20,Taxi,1294,1500,True,True,False
2476,EMP0017,Finance,2025-12-18,Hotel,8731,8000,False,True,True
2477,EMP0017,Finance,2025-12-19,Taxi,1506,1500,False,True,True
2478,EMP0082,Finance,2026-01-18,Meals,913,1000,True,True,True
2479,EMP0082,Finance,2026-01-19,Hotel,7862,8000,False,True,True
2480,EMP0082,Finance,2026-01-17,Meals,930,1000,True,True,True
2481,EMP0082,Finance,2026-01-18,Entertainment,932,1000,True,True,True
2482,EMP0066,HR,2026-01-18,Entertainment,1905,1000,True,True,True
2483,EMP0066,HR,2026-01-17,Hotel,5615,8000,True,False,True
2484,EMP0066,HR,2026-01-20,Taxi,1666,1500,False,True,True
2485,EMP0066,HR,2026-01-20,Taxi,1396,1500,False,True,True
2486,EMP0066,HR,2026-01-20,Taxi,1276,1500,False,True,True
2487,EMP0016,Marketing,2025-11-28,Meals,1058,1000,False,True,True
2488,EMP0016,Marketing,2025-11-29,Taxi,1061,1500,True,True,True
2489,EMP0016,Marketing,2025-11-30,Taxi,980,1500,True,True,True
2490,EMP0016,Marketing,2025-11-28,Taxi,931,1500,False,True,True
2491,EMP0063,Sales,2025-11-10,Hotel,8925,8000,False,True,True
2492,EMP0063,Sales,2025-11-10,Meals,935,1000,False,True,True
2493,EMP0063,Sales,2025-11-09,Meals,711,1000,True,True,True
2494,EMP0063,Sales,2025-11-10,Meals,1094,1000,False,True,True
2495,EMP0063,Sales,2025-11-11,Hotel,6443,8000,False,True,True
2496,EMP0009,Sales,2025-12-22,Taxi,1055,1500,False,True,True
2497,EMP0009,Sales,2025-12-24,Meals,621,1000,False,True,True
2498,EMP0098,Finance,2025-12-20,Taxi,1575,1500,True,True,True
2499,EMP0098,Finance,2025-12-19,Hotel,11191,8000,False,True,True
2500,EMP0098,Finance,2025-12-20,Taxi,1278,1500,True,True,False
2501,EMP0098,Finance,2025-12-17,Entertainment,756,1000,False,True,True
2502,EMP0116,Finance,2025-12-30,Meals,891,1000,False,True,True
2503,EMP0116,Finance,2025-12-29,Entertainment,800,1000,False,True,True
2504,EMP0116,Finance,2026-01-01,Entertainment,655,1000,False,True,True
2505,EMP0116,Finance,2025-12-31,Meals,722,1000,False,True,True
2506,EMP0091,Marketing,2026-01-14,Entertainment,812,1000,False,False,True
2507,EMP0091,Marketing,2026-01-14,Entertainment,643,1000,False,True,True
2508,EMP0073,HR,2026-01-27,Entertainment,826,1000,False,True,True
2509,EMP0073,HR,2026-01-25,Entertainment,937,1000,True,True,True
2510,EMP0073,HR,2026-01-25,Taxi,905,1500,True,True,True
2511,EMP0073,HR,2026-01-28,Hotel,4966,8000,False,True,False
2512,EMP0073,HR,2026-01-26,Meals,641,1000,False,True,True
2513,EMP0036,Engineering,2026-02-05,Entertainment,782,1000,False,True,True
2514,EMP0036,Engineering,2026-02-04,Entertainment,914,1000,False,True,True
2515,EMP0036,Engineering,2026-02-04,Taxi,1553,1500,False,True,True
2516,EMP0044,Finance,2025-12-14,Taxi,1423,1500,True,True,True
2517,EMP0044,Finance,2025-12-15,Hotel,6449,8000,False,True,False
2518,EMP0044,Finance,2025-12-13,Taxi,1614,1500,True,True,True
2519,EMP0044,Finance,2025-12-15,Meals,955,1000,False,True,True
2520,EMP0044,Finance,2025-12-14,Meals,695,1000,True,True,True
2521,EMP0033,Sales,2025-11-30,Entertainment,603,1000,True,True,True
2522,EMP0033,Sales,2025-11-29,Meals,888,1000,True,True,True
2523,EMP0033,Sales,2025-11-30,Taxi,1238,1500,True,True,True
2524,EMP0033,Sales,2025-11-29,Hotel,8113,8000,True,True,True
2525,EMP0033,Sales,2025-12-01,Entertainment,951,1000,False,True,True
2526,EMP0039,Finance,2025-12-03,Entertainment,646,1000,False,True,True
2527,EMP0039,Finance,2025-12-03,Meals,789,1000,False,True,True
2528,EMP0039,Finance,2025-12-01,Hotel,8671,8000,False,True,True
2529,EMP0097,HR,2025-11-22,Meals,960,1000,True,True,True
2530,EMP0097,HR,2025-11-21,Entertainment,1376,1000,False,False,True
2531,EMP0082,Engineering,2025-11-26,Meals,1288,1000,False,True,True
2532,EMP0082,Engineering,2025-11-25,Taxi,1634,1500,False,True,True
2533,EMP0082,Engineering,2025-11-24,Hotel,7455,8000,False,False,True
2534,EMP0082,Engineering,2025-11-26,Meals,795,1000,False,True,True
2535,EMP0082,Engineering,2025-11-27,Taxi,1010,1500,False,True,True
2536,EMP0027,Engineering,2025-12-29,Hotel,7840,8000,False,True,True
2537,EMP0027,Engineering,2025-12-29,Meals,880,1000,False,False,True
2538,EMP0027,Engineering,2025-12-30,Meals,1194,1000,False,True,True
2539,EMP0107,HR,2026-01-15,Meals,624,1000,False,False,True
2540,EMP0107,HR,2026-01-13,Hotel,6909,8000,False,True,True
2541,EMP0088,Finance,2026-02-08,Hotel,8204,8000,True,True,True
2542,EMP0088,Finance,2026-02-06,Hotel,7590,8000,False,False,True
2543,EMP0088,Finance,2026-02-08,Taxi,1385,1500,True,True,True
2544,EMP0088,Finance,2026-02-05,Hotel,8656,8000,False,True,False
2545,EMP0088,Finance,2026-02-08,Taxi,1421,1500,True,True,True
2546,EMP0051,Sales,2026-01-21,Entertainment,777,1000,False,True,False
2547,EMP0051,Sales,2026-01-24,Taxi,1080,1500,True,True,False
2548,EMP0051,Sales,2026-01-23,Hotel,7722,8000,False,True,True
2549,EMP0044,Marketing,2025-12-19,Hotel,5223,8000,False,True,True
2550,EMP0044,Marketing,2025-12-20,Hotel,5556,8000,True,True,True
2551,EMP0117,Engineering,2026-02-18,Hotel,6838,8000,False,True,True
2552,EMP0117,Engineering,2026-02-18,Entertainment,1031,1000,False,True,True
2553,EMP0117,Engineering,2026-02-18,Taxi,1062,1500,False,True,True
2554,EMP0117,Engineering,2026-02-16,Hotel,6691,8000,False,True,True
2555,EMP0117,Engineering,2026-02-18,Hotel,6503,8000,False,True,True
2556,EMP0098,Finance,2025-11-03,Meals,1081,1000,False,True,True
2557,EMP0098,Finance,2025-11-01,Meals,913,1000,True,True,True
2558,EMP0105,Finance,2025-12-08,Taxi,1297,1500,False,True,True
2559,EMP0105,Finance,2025-12-06,Taxi,1076,1500,True,True,True
2560,EMP0003,Marketing,2026-02-17,Entertainment,987,1000,False,True,True
2561,EMP0003,Marketing,2026-02-16,Meals,879,1000,False,False,True
2562,EMP0029,Engineering,2025-12-06,Taxi,1239,1500,True,True,True
2563,EMP0029,Engineering,2025-12-06,Entertainment,820,1000,True,False,True
2564,EMP0029,Engineering,2025-12-08,Entertainment,942,1000,False,True,True
2565,EMP0029,Engineering,2025-12-08,Meals,762,1000,False,True,True
2566,EMP0015,Marketing,2025-12-26,Hotel,5615,8000,False,True,True
2567,EMP0015,Marketing,2025-12-25,Taxi,1162,1500,False,True,True
2568,EMP0009,Engineering,2026-02-19,Hotel,4926,8000,False,False,True
2569,EMP0009,Engineering,2026-02-19,Meals,857,1000,False,True,True
2570,EMP0009,Engineering,2026-02-20,Taxi,1382,1500,False,True,True
2571,EMP0009,Engineering,2026-02-18,Entertainment,888,1000,False,True,True
2572,EMP0069,HR,2026-01-18,Meals,762,1000,True,True,True
2573,EMP0069,HR,2026-01-18,Taxi,2232,1500,True,True,True
2574,EMP0069,HR,2026-01-19,Hotel,7660,8000,False,True,True
2575,EMP0069,HR,2026-01-16,Meals,1025,1000,False,True,True
2576,EMP0069,HR,2026-01-16,Hotel,8705,8000,False,True,True
2577,EMP0109,Finance,2025-11-06,Taxi,1296,1500,False,False,True
2578,EMP0109,Finance,2025-11-07,Meals,1222,1000,False,True,True
2579,EMP0109,Finance,2025-11-08,Meals,743,1000,True,True,True
2580,EMP0109,Finance,2025-11-07,Taxi,1581,1500,False,False,True
2581,EMP0109,Finance,2025-11-05,Entertainment,1015,1000,False,True,True
2582,EMP0054,HR,2025-12-01,Entertainment,1357,1000,False,True,True
2583,EMP0054,HR,2025-12-01,Taxi,1107,1500,False,True,False
2584,EMP0054,HR,2025-12-02,Taxi,1837,1500,False,True,True
2585,EMP0055,Sales,2025-11-15,Meals,820,1000,True,True,True
2586,EMP0055,Sales,2025-11-16,Taxi,955,1500,True,True,True
2587,EMP0055,Sales,2025-11-16,Meals,682,1000,True,True,True
2588,EMP0104,Sales,2026-02-02,Meals,818,1000,False,True,True
2589,EMP0104,Sales,2026-02-02,Taxi,991,1500,False,True,True
2590,EMP0104,Sales,2026-02-01,Meals,858,1000,True,True,False
2591,EMP0104,Sales,2026-02-03,Taxi,1422,1500,False,True,True
2592,EMP0104,Sales,2026-02-02,Meals,963,1000,False,True,True
2593,EMP0106,Marketing,2026-01-31,Taxi,1027,1500,True,False,True
2594,EMP0106,Marketing,2026-02-01,Meals,680,1000,True,True,True
2595,EMP0106,Marketing,2026-01-30,Taxi,1113,1500,False,True,True
2596,EMP0005,Finance,2026-02-12,Hotel,7121,8000,False,True,True
2597,EMP0005,Finance,2026-02-11,Meals,1014,1000,False,True,True
2598,EMP0005,Finance,2026-02-12,Meals,625,1000,False,True,True
2599,EMP0005,Finance,2026-02-14,Hotel,6412,8000,True,True,True
2600,EMP0072,Sales,2026-02-07,Hotel,8557,8000,True,True,True
2601,EMP0072,Sales,2026-02-06,Taxi,1584,1500,False,True,True
2602,EMP0072,Sales,2026-02-08,Meals,866,1000,True,True,True
2603,EMP0080,Sales,2025-12-09,Entertainment,858,1000,False,True,True
2604,EMP0080,Sales,2025-12-10,Entertainment,744,1000,False,False,False
2605,EMP0025,Sales,2025-10-24,Entertainment,797,1000,False,True,True
2606,EMP0025,Sales,2025-10-23,Entertainment,785,1000,False,True,True
2607,EMP0025,Sales,2025-10-23,Taxi,1081,1500,False,True,True
2608,EMP0093,HR,2025-11-13,Hotel,9473,8000,False,True,False
2609,EMP0093,HR,2025-11-16,Hotel,7633,8000,True,True,False
2610,EMP0093,HR,2025-11-16,Hotel,11385,8000,True,True,True
2611,EMP0093,HR,2025-11-13,Meals,720,1000,False,True,True
2612,EMP0093,HR,2025-11-13,Meals,943,1000,False,True,True
2613,EMP0114,HR,2025-11-10,Entertainment,999,1000,False,True,True
2614,EMP0114,HR,2025-11-10,Hotel,8923,8000,False,True,True
2615,EMP0114,HR,2025-11-09,Entertainment,842,1000,True,False,True
2616,EMP0114,HR,2025-11-10,Entertainment,949,1000,False,True,True
2617,EMP0114,HR,2025-11-09,Entertainment,1053,1000,True,True,True
2618,EMP0019,Sales,2025-12-24,Hotel,6712,8000,False,False,True
2619,EMP0019,Sales,2025-12-26,Entertainment,1051,1000,False,True,True
2620,EMP0019,Sales,2025-12-25,Taxi,1306,1500,False,True,True
2621,EMP0019,Sales,2025-12-25,Meals,759,1000,False,True,True
2622,EMP0019,Sales,2025-12-27,Meals,1091,1000,True,True,True
2623,EMP0086,Finance,2026-01-19,Taxi,1393,1500,False,True,True
2624,EMP0086,Finance,2026-01-20,Taxi,1183,1500,False,False,True
2625,EMP0021,Sales,2026-02-10,Entertainment,1005,1000,False,True,True
2626,EMP0021,Sales,2026-02-12,Taxi,1454,1500,False,True,False
2627,EMP0031,Finance,2026-01-27,Taxi,1047,1500,False,True,True
2628,EMP0031,Finance,2026-01-27,Taxi,1588,1500,False,True,True
2629,EMP0031,Finance,2026-01-27,Meals,898,1000,False,True,True
2630,EMP0031,Finance,2026-01-28,Hotel,6407,8000,False,True,False
2631,EMP0010,Marketing,2026-01-02,Meals,632,1000,False,False,False
2632,EMP0010,Marketing,2026-01-01,Entertainment,730,1000,False,True,True
2633,EMP0010,Marketing,2025-12-31,Hotel,13880,8000,False,True,True
2634,EMP0010,Marketing,2026-01-01,Meals,857,1000,False,False,True
2635,EMP0026,Marketing,2025-11-20,Taxi,1406,1500,False,False,True
2636,EMP0026,Marketing,2025-11-18,Entertainment,952,1000,False,False,True
2637,EMP0026,Marketing,2025-11-19,Hotel,5081,8000,False,True,True
2638,EMP0117,Sales,2026-02-07,Meals,680,1000,True,True,True
2639,EMP0117,Sales,2026-02-06,Taxi,1817,1500,False,False,True
2640,EMP0048,Engineering,2026-02-03,Entertainment,748,1000,False,True,True
2641,EMP0048,Engineering,2026-02-01,Meals,779,1000,True,True,True
2642,EMP0048,Marketing,2025-12-15,Meals,858,1000,False,True,True
2643,EMP0048,Marketing,2025-12-17,Hotel,7366,8000,False,True,True
2644,EMP0048,Marketing,2025-12-14,Hotel,6812,8000,True,True,True
2645,EMP0048,Marketing,2025-12-16,Hotel,5652,8000,False,True,True
2646,EMP0048,Marketing,2025-12-16,Hotel,6120,8000,False,True,True
2647,EMP0020,Marketing,2025-10-27,Taxi,1049,1500,False,True,False
2648,EMP0020,Marketing,2025-10-29,Hotel,5332,8000,False,True,False
2649,EMP0102,HR,2025-11-13,Entertainment,811,1000,False,True,True
2650,EMP0102,HR,2025-11-14,Meals,788,1000,False,True,True
2651,EMP0102,HR,2025-11-14,Hotel,6764,8000,False,True,True
2652,EMP0068,Finance,2025-12-26,Entertainment,1261,1000,False,True,True
2653,EMP0068,Finance,2025-12-26,Entertainment,921,1000,False,True,True
2654,EMP0115,Engineering,2026-02-10,Meals,780,1000,False,True,True
2655,EMP0115,Engineering,2026-02-08,Hotel,7380,8000,True,True,True
2656,EMP0115,Engineering,2026-02-08,Meals,849,1000,True,True,True
2657,EMP0011,Engineering,2025-11-27,Entertainment,773,1000,False,True,True
2658,EMP0011,Engineering,2025-11-27,Entertainment,983,1000,False,True,True
2659,EMP0060,Finance,2025-12-09,Meals,1050,1000,False,True,True
2660,EMP0060,Finance,2025-12-10,Entertainment,640,1000,False,True,False
2661,EMP0060,Finance,2025-12-09,Entertainment,1023,1000,False,True,False
2662,EMP0010,Marketing,2025-11-29,Meals,698,1000,True,True,True
2663,EMP0010,Marketing,2025-11-29,Taxi,1411,1500,True,True,True
2664,EMP0010,Marketing,2025-11-29,Taxi,1111,1500,True,True,True
2665,EMP0010,Marketing,2025-11-30,Hotel,6671,8000,True,False,True
2666,EMP0010,Marketing,2025-11-28,Entertainment,1087,1000,False,True,True
2667,EMP0033,Marketing,2026-02-03,Hotel,9853,8000,False,True,True
2668,EMP0033,Marketing,2026-02-02,Hotel,8748,8000,False,True,True
2669,EMP0002,Marketing,2026-02-06,Taxi,2055,1500,False,True,True
2670,EMP0002,Marketing,2026-02-06,Taxi,1649,1500,False,False,True
2671,EMP0002,Marketing,2026-02-04,Hotel,7878,8000,False,False,True
2672,EMP0002,Marketing,2026-02-06,Taxi,1510,1500,False,True,True
2673,EMP0002,Marketing,2026-02-04,Meals,721,1000,False,True,True
2674,EMP0098,Engineering,2025-11-19,Entertainment,1277,1000,False,True,True
2675,EMP0098,Engineering,2025-11-21,Hotel,7202,8000,False,True,True
2676,EMP0098,Engineering,2025-11-21,Meals,999,1000,False,False,True
2677,EMP0098,Engineering,2025-11-20,Hotel,5844,8000,False,True,True
2678,EMP0102,Sales,2026-02-06,Meals,1064,1000,False,True,True
2679,EMP0102,Sales,2026-02-07,Taxi,1308,1500,True,True,True
2680,EMP0102,Sales,2026-02-06,Taxi,1776,1500,False,True,True
2681,EMP0102,Sales,2026-02-06,Hotel,4886,8000,False,False,True
2682,EMP0040,Sales,2026-02-03,Entertainment,1044,1000,False,True,True
2683,EMP0040,Sales,2026-02-02,Taxi,1184,1500,False,False,True
2684,EMP0040,Sales,2026-02-01,Entertainment,1521,1000,True,False,True
2685,EMP0076,Sales,2026-02-01,Meals,905,1000,True,True,True
2686,EMP0076,Sales,2026-01-31,Meals,1647,1000,True,True,True
2687,EMP0076,Sales,2026-02-01,Hotel,7415,8000,True,True,True
2688,EMP0078,HR,2026-02-09,Taxi,1136,1500,False,True,True
2689,EMP0078,HR,2026-02-10,Taxi,1672,1500,False,True,True
2690,EMP0078,HR,2026-02-10,Taxi,1057,1500,False,False,True
2691,EMP0058,Marketing,2025-11-12,Hotel,7679,8000,False,True,True
2692,EMP0058,Marketing,2025-11-11,Taxi,1325,1500,False,True,True
2693,EMP0058,Marketing,2025-11-11,Taxi,1420,1500,False,True,True
2694,EMP0050,Marketing,2025-11-21,Meals,614,1000,False,True,True
2695,EMP0050,Marketing,2025-11-22,Meals,1004,1000,True,True,True
2696,EMP0050,Marketing,2025-11-21,Entertainment,690,1000,False,True,True
2697,EMP0053,Finance,2025-11-06,Taxi,1324,1500,False,True,True
2698,EMP0053,Finance,2025-11-06,Hotel,9660,8000,False,True,True
2699,EMP0053,Finance,2025-11-07,Entertainment,748,1000,False,False,True
2700,EMP0053,Finance,2025-11-06,Taxi,1501,1500,False,True,True
2701,EMP0056,Finance,2026-01-09,Taxi,1143,1500,False,False,True
2702,EMP0056,Finance,2026-01-07,Hotel,8238,8000,False,False,True
2703,EMP0056,Finance,2026-01-06,Hotel,5170,8000,False,True,False
2704,EMP0056,Finance,2026-01-07,Entertainment,1021,1000,False,True,True
2705,EMP0019,Finance,2026-02-04,Hotel,6242,8000,False,True,True
2706,EMP0019,Finance,2026-02-04,Taxi,993,1500,False,True,True
2707,EMP0019,Finance,2026-02-04,Meals,974,1000,False,True,True
2708,EMP0074,Sales,2025-11-02,Taxi,1244,1500,True,True,False
2709,EMP0074,Sales,2025-11-01,Hotel,7945,8000,True,False,True
2710,EMP0074,Sales,2025-11-03,Taxi,1594,1500,False,True,True
2711,EMP0074,Sales,2025-11-04,Taxi,1449,1500,False,True,True
2712,EMP0106,Engineering,2025-11-23,Hotel,7524,8000,True,True,True
2713,EMP0106,Engineering,2025-11-22,Meals,981,1000,True,False,True
2714,EMP0006,Engineering,2025-11-26,Hotel,9139,8000,False,True,True
2715,EMP0006,Engineering,2025-11-25,Taxi,1108,1500,False,True,True
2716,EMP0006,Engineering,2025-11-26,Meals,876,1000,False,True,True
2717,EMP0016,Marketing,2026-01-25,Taxi,1603,1500,True,True,True
2718,EMP0016,Marketing,2026-01-25,Entertainment,838,1000,True,True,True
2719,EMP0010,Finance,2025-12-06,Hotel,6761,8000,True,True,True
2720,EMP0010,Finance,2025-12-05,Taxi,1062,1500,False,True,False
2721,EMP0010,Finance,2025-12-04,Hotel,10631,8000,False,False,True
2722,EMP0063,Finance,2025-11-02,Meals,891,1000,True,True,True
2723,EMP0063,Finance,2025-11-02,Meals,696,1000,True,True,False
2724,EMP0063,Finance,2025-11-03,Hotel,8685,8000,False,True,True
2725,EMP0023,Marketing,2025-12-30,Taxi,1522,1500,False,True,True
2726,EMP0023,Marketing,2025-12-28,Entertainment,2193,1000,True,True,True
2727,EMP0028,Sales,2025-12-31,Entertainment,824,1000,False,True,False
2728,EMP0028,Sales,2025-12-29,Hotel,8356,8000,False,True,True
2729,EMP0028,Sales,2025-12-28,Taxi,1570,1500,True,True,True
2730,EMP0115,Sales,2026-01-18,Meals,805,1000,True,True,True
2731,EMP0115,Sales,2026-01-18,Entertainment,613,1000,True,False,False
2732,EMP0115,Sales,2026-01-19,Meals,773,1000,False,False,True
2733,EMP0115,Sales,2026-01-17,Hotel,5325,8000,True,True,True
2734,EMP0048,Engineering,2025-11-01,Taxi,1245,1500,True,True,True
2735,EMP0048,Engineering,2025-11-01,Entertainment,1009,1000,True,True,True
2736,EMP0048,Engineering,2025-11-01,Taxi,1975,1500,True,True,True
2737,EMP0048,Engineering,2025-11-01,Entertainment,623,1000,True,True,True
2738,EMP0048,Engineering,2025-11-03,Hotel,6162,8000,False,False,True
2739,EMP0113,Sales,2025-11-13,Meals,767,1000,False,True,True
2740,EMP0113,Sales,2025-11-14,Entertainment,806,1000,False,True,True
2741,EMP0113,Sales,2025-11-13,Hotel,5217,8000,False,True,True
2742,EMP0113,Sales,2025-11-13,Meals,996,1000,False,True,True
2743,EMP0080,Engineering,2025-12-12,Meals,1469,1000,False,True,True
2744,EMP0080,Engineering,2025-12-11,Taxi,1543,1500,False,True,True
2745,EMP0080,Engineering,2025-12-13,Hotel,8286,8000,True,True,True
2746,EMP0080,Engineering,2025-12-12,Hotel,6931,8000,False,True,False
2747,EMP0002,Finance,2025-12-21,Meals,922,1000,True,True,True
2748,EMP0002,Finance,2025-12-20,Hotel,8598,8000,True,True,True
2749,EMP0053,Marketing,2025-12-24,Taxi,1969,1500,False,True,True
2750,EMP0053,Marketing,2025-12-26,Meals,970,1000,False,True,True
2751,EMP0053,Marketing,2025-12-25,Entertainment,1091,1000,False,True,True
2752,EMP0053,Marketing,2025-12-23,Hotel,5970,8000,False,True,True
2753,EMP0053,Marketing,2025-12-26,Meals,786,1000,False,True,True
2754,EMP0050,Engineering,2025-11-13,Meals,934,1000,False,True,False
2755,EMP0050,Engineering,2025-11-15,Taxi,988,1500,True,False,False
2756,EMP0050,Engineering,2025-11-13,Meals,1458,1000,False,True,True
